"tweet_id","texto_tweet","sentimiento"
31819,"Empate, 1-1 en la media parte. De momento dominando el Sevilla en ocasiones. #derby",1
31820,"Saludos a todos. Aquí os dejo la portada de hoy domingo 22 de enero http://t.co/JaonewPL",1
31821,"Rubalcaba aguanta en Madrid. Crónica de Jesús Servulo y Pilar Álvarez. ¿Éxito o castigo?. Gómez se atribuía ... http://t.co/ebxchcxz",1
31822,"En el asunto #ArtNatura algunos siguen empeñados en seguir culpando al Ayuntamiento de @malaga . Todo explicado y claro , pero siguen...",1
31823,"A mi entender, si después de la experiencia Zeta, PSOE pone invento CH, es que Bush puso infiltrados para destrozarles. No hay otra.",1
31824,"Mejor explicado imposible. Preguntas y respuestas sobre #ArtNatura  http://t.co/OVFLcTa1",1
31825,"Terrorífico. “@PilarZ: Tremenda foto :S Costa Concordia http://t.co/l1O80R72”",1
31826,"Hemos tomado ese con un Mauro “@porgaoneras: @pedroj_ramirez confirma, es cierto que el menu degustacion de 75 euros esta de cine?”",1
31827,"Mañana en la edición de la comunidad valenciana de EM un reportaje sobre los escenarios de La Trampa. Un libro con sabor levantino.",1
31828,"Derrota de Jorge Alarte y de Rubalcaba en la elección de delegados al congreso del PSOE en la Comunidad Valenciana.- http://t.co/LAiW1d6q",1
31829,"Otro anuncio 'Nuestros pueblos' ""Vendo carro antiguo para burro. Colleras, bozal, cabezadas y trillo"" ¡Mucho tiempo sin oír esas palabras!",1
31830,"Por cierto, qué intensidad le ponen los amigos que están fuera del hotel y que se están dejando la voz cantando!! Good night! Bona nit!",1
31831,"Me despido. Hasta mañana. Por un domingo inolvidable. Mi hija pequeña cumple 14 y se cree la pera de mayor. Pobre.",1
31832,"Portada de 'Público', domingo. El acoso a Garzón; Chacón sorprende en Valencia; manifiesto de apoyo a 'Público'. http://t.co/NKPkEB2u",1
31833,"Donde se puede ver? RT @alfonsosillero: Vaya letra de pasodoble del canijo @AlejandroSanz (cont) http://t.co/74AFital",1
31834,"Curiosidad del insomne: ¿Qué tal le irá a Carlos Fabra buscando avales por 4,2 millones antes del lunes? (Hoy hay Gordo de Primitiva).",1
31835,"Si? Por que? De que va la chirigota del canijo? RT @alfonsosillero: @AlejandroSanz primoooooo, no (cont) http://t.co/GrX4ztso",1
31836,"Mirad que directo y que claro es Luis V%C3%ADdeo%20Curr%C3%ADculum%20de%20Lu%C3%ADs%20Castro http://t.co/OQFKrdLS vía @youtube",1
31837,"El carnaval de Cadiz es algo que tienen que conocer si tienen la oportunidad.",1
31838,"Un poco de lectura y... http://t.co/IPxWma2q",1
31839,"¿Qué dirá la Yihad mouriñista? RT “@Rafa__Zapatero: Atención a la portada mañana de MARCA http://t.co/OAkFriPc Va a traer cola.”",1
31840,"Ahi teneis la fete a tope!!!!!! http://t.co/QxLgCE1v",1
31841,"http://t.co/qXjxXmkS El Ejido, segunda función de nuestra gira acústica",1
31842,"Confirmo que el 30 de abril volveremos al Benidorm Palace con la gira acústica. Buenas noches.",1
31843,"Buenos días a todos! Así amanece Madrid: http://t.co/v9ARvbRK",1
31844,"Buenos días. Tenemos un problema muy grave. Cuando acabemos con el, viviremos mejor. Yo se como resolverlo, pero no me dejan. Así es la cosa",1
31845,"Se acabó. He borrado el tuit q pretendía ser una metáfora de la política y viendo las reacciones, no he sabido hacerlo.",1
31846,"Buenos días a todos!",1
31847,"Hijos que maltratan... http://t.co/5D6eE7VE",1
31848,"Estoy en ello! RT @mariano_alonsof @Tonicanto1 sabe si se puede encontrar escrito?",1
31849,"""¿Déficit de liderazgo?"", el epílogo de hoy en #ePeriódico sobre el Gobierno del PP. http://t.co/52WKnPW9",1
31850,"Levantad la vista y observad, ¿cuánta gente tóxica hay a vuestro alrededor? Ojo a la clasificación por tipos d tóxicos http://t.co/623mojXI",1
31851,"Chacón mantiene sus opciones en el proceso de elección de delegados, en un PSOE muy dividido ://t.co/vCxJ1ipG”",1
31852,"Esto de Obiang deber muy frecuente y normal... Ni mú. Nadie dice ni mú http://t.co/QY4I2h0U",1
31853,"Chacón mantiene sus opciones en el proceso de elección de delegados, en un PSOE muy dividido http://t.co/8uKTY3FS",1
31854,"No he visto la portada de marca.",1
31855,"El poema del domingo (Borges) http://t.co/QoOZG34N",1
31856,"Sarkozy ofrece a lis etarras ser repatriados a España. El Correo",1
31857,"Hijos que maltratan, un infierno del que se puede salir con (re)educación... y ayuda http://t.co/f484gYTs via @elmundoes",1
31858,"hay que animarles“@LaVanguardia: Monti y Draghi quieren doblar la capacidad del fondo de rescate permanente http://t.co/pYwrnbkE”",1
31859,"Existen...Atención, ¿personas tóxicas? http://t.co/iGIpCxRL via @elmundoes",1
31860,"diariosur.es: Un milagro de 269 gramos http://t.co/mpgLRjzZ",1
31861,"abcdesevilla.es: La caída del régimen andaluz  http://t.co/ua9TwGw8",1
31862,"El discurso de Montoro http://t.co/EUrWAaqV",1
31863,"insuperable “@sgueina: “@germanyanke: El poema del domingo (Borges) http://t.co/rbeR2xOb”Eso somos, nada ni nadie!”",1
31864,"Bos días.Un saludo a todos los militantes en Galicia.A las 12 y media acto con RbCb en el Puerta del Camino en Santiago #mássocialismo",1
31865,"¿A quién le interesa q se sepa? RT @manucarreno Ojito con la portada d MARCA.Se veía venir, y ha llegado. http://t.co/muH6CSMt",1
31866,"@MACEMUOR el ""chico"" es Griñán. Disculpen el lapsus por no haber especificado.",1
31867,"entrevista en E-NOTÍCIES (en català) http://t.co/dcYPItdx",1
31868,"Eso es equidad!“@CesarRomanV:Las Koplowitz,Polanco,Florentino P,Amancio Ortega,sólo pagan el 1% d los impuestos ¿y tu?: http://t.co/nrDvaLDW",1
31869,"Increíble“@aybarrapacheco:TVE amplifica a Camps y silencia los ERE de Andalucía - abcdesevilla.es @ http://t.co/33pD9009 via @abcdesevilla”",1
31870,"las dificultades añadidas de confrontarse con Iran en año electoral http://t.co/i0zdtJ3X@NYTimes",1
31871,"Kabul bajo la nieve RT @combatjourno Kabul Snow http://t.co/7bt8aVI8 #Afghanistan #Afganistán",1
31872,"Para tomar nota en España. Jean-Marc Ayrault sobre Sarkozy: ""fatiga a los franceses"".",1
31873,"A las 12.30 estaremos con militantes en Santiago de Compostela #rubalcaba38 #rbcbensantiago #massocialismo",1
31874,"ATENCIÓN MÁLAGA: VAYAN PREPARÁNDOSE...http://www.teatrocervantes.com/es/genero/teatro/ciclo/83/espectaculo/1151 En breve Entradas",1
31875,"ANTES EN SEVILLA: http://t.co/GIHeEx5K",1
31876,"Comenzamos, sigue el acto en http://t.co/EnsrD5zC #massoscialismo #rubalcaba38 #rbcbensantiago",1
31877,"Este no es un Congreso entre Carme y Alfredo, es un Congreso de militantes, que han debatido, votado. http://t.co/EnsrD5zC #massocialismo",1
31878,"#massocialismo os recomiendo leer el documento ""mujeres y socialismo"".No vamos a dejar que haya retrocesos en materia de igualdad de género",1
31879,"Me juego lo que sea que habrá más delegados que delegadas #massocialismo Cuando hablamos de ampliar la base del partido,necesitamos +mujeres",1
31880,"Lucharé porque la paridad sea una realidad en nuestro partido y no quede sólo en los estatutos. #massocialismo",1
31881,"Pifostio. http://t.co/LRBPcMAl",1
31882,"Para los de las dudas sobre la operación GLADIO, para boicotear la transición. Ver libro de Benjamín Prado.",1
31883,"y al de mujeres socialistas. Los 2 son esenciales “@frmartinezh: @_Rubalcaba_ pide apoio ó documento estratéxico dos alcaldes socialistas”",1
31884,"Tenemos que decirle al Gobierno que sólo con ajustes no llegamos. Necesitamos políticas de crecimiento para crear empleo. #massocialismo",1
31885,"Agradecimiento para los y las voluntarias durante las campañas, que siempre están ahí. No podemos desperdiciar talento #massocialismo",1
31886,"No podemos olvidarnos de la Red, o estamos ahí y la usamos, o la Red nos pasa por encima. Hay que utilizarla para conectar con la gente",1
31887,"Catalina Garcia, número uno por Jaén: Fue alcaldesa de Jimena. El mundo rural en el Parlamento de #Andalucía",1
31888,"Catedral   @ Catedral de Málaga http://t.co/rH9QEuWv",1
31889,"Ha sido una semana de viajes gubernamentales. Crónica del primer viaje de Rajoy a #Marruecos por @icembrero http://t.co/jISBE7rE",1
31890,"Hoy ""congresillos"" @PSOE en C-La Mancha, Extremadura, Murcia... Esta tarde cuentas más realistas sobre lucha #Rubalcaba #Chacón",1
31891,"«SOY UN AMA DE CASA NULA. NO SÉ NI COCINAR» http://t.co/jteVHm2i (Via @AntonioPamos)",1
31892,"La contabilidad cretiva de Griñán y sus trucos « el Blog de Mariví Romero http://t.co/A87xUJv7",1
31893,"Preguntas y respuestas sobre #ArtNatura http://t.co/mLgIJpMF @malaga",1
31894,"Acaba de ser elegido el delegado de Soria: @cmmsoria, portavoz de #Chacón, para ella será su voto / vía @felixlavilla",1
31895,"Hoy nos llega al corazón la historia d un padre coraje. Ha recaudado 50.000 euros para q se investigue la enfermedad d su hija el s. de Rett",1
31896,"Receta #chatidieta: Fajitas mejicanas | Dietas sin milagros - Blog diariosur.es http://t.co/5nvaebWo by @mariarojo82",1
31897,"...se nos saltan las lágrimas al ver a Josele entregar en el hospital los 50.000 euros recaudados con tanto esfuerzo para investigar S. Rett",1
31898,"Mirad que claro lo tiene Luis....http://bit.ly/AC4jBT",1
31899,"¿Qué árbol y dónde? Hay muy pocos en España y único en el mundo, sin parientes vivos? http://t.co/qduXwkUf",1
31900,"Hoy me leen la mano -y alguna cosa más- en el dominical de  @elperiodico_cas. En cuanto haya link, os lo chuto.",1
31901,"Esta es la página del 17 Congreso del Partido Popular, donde se pueden consultar todas las ponencias http://t.co/buvwtNXg (vía @PPopular)",1
31902,"Gobernar es decidir. En mi blog: http://t.co/KFHpGUUf",1
31903,"Aquí tenéis la foto de los cabeza de lista de las ocho provincias al Parlamento de Andalucía. #elcambioandaluz http://t.co/1GfueSmk",1
31904,"Aquí tenéis la foto de los cabezas de lista de las ocho provincias al Parlamento de #Andalucía. #elcambioandaluz #25M http://t.co/LAkwC6mr",1
31905,"El cambio como política http://t.co/OJNHx98N via @el_plural",1
31906,"Este conjunto se ve desde allí. Parque? http://t.co/0Uvmbosr",1
31907,"Y éste también ... http://t.co/wemcNTuj",1
31908,"Y ésta, única en Madrid, no es del Canal Isabel II http://t.co/cVQSGjuW",1
31909,"Este es el equipo de #elcambioandaluz @javierarenas_pp @antoniosanz @RosarioSotoRico http://t.co/wFZgZ1Mt",1
31910,"#ConsejosNYC Si queréis probar la habitación más pequeña e incómoda de América, no os perdáis el Hotel Paramount. #UnaCucada #IdealParejas",1
31911,"El equipo de #elcambioandaluz @esperanzaona @zoidoalcalde http://t.co/bcfuyZ0L",1
31912,"""Público"", en verso. Por Joaquín Sabina. http://t.co/n2nx2J7b#porquePúblicohacefalta",1
31913,"Ya vemos para lo q sirven“@JuanjoRomero:Los sucedáneos son eso,sucedáneos:  escritora d libros de autoayuda se suicida http://t.co/gaJM5HdW”",1
31914,"“@rius15: No te olvides decir ""Si os gusta el baloncesto, no ir a ver a los Knicks"" #ConsejosNYC” O hacerlo en la Suite 20.",1
31915,"@javierarenas_pp @antoniosanz @RosarioSotoRico @esperanzaona @zoidoalcalde @nietoppcordoba @pedror2011 @catalinamgarci1 http://t.co/EhoYYkBA",1
31916,"Chacon rebautiza el lío del #PSOE como libertad. #eufemismosdivertidos",1
31917,"""@gdegenio: @rius15 revisaD los imperativos ""O haceDlo en la Suite 20"""" Primero habrá que ""revisaD"" si era un imperativo.",1
31918,"Pues nada, que me han entrado las ganas de buscar el DVD... http://t.co/gPI309f1",1
31919,"RT @Viejis39: @FelipeAlcarazM Q Juan Ramon Lucas sea objetivo?Menuda esperanza.Es manipulador y cinico,amen d embustero. Y fascista, no?",1
31920,"A volar!",1
31921,"Lo más comentado hoy del informativo en vuestros tweets... que mi camisa parecía el mono de un mecánico. Vaya...",1
31922,"Manel Comas,66 años,entrenador de baloncesto y comentarista TVE,anuncia que le han diagnosticado un cáncer y se retira del mundo del deporte",1
31923,"Además de contar delegados los medios deberían hablar del intenso debate sobre ponencia marco en los congresos provinciales. #massocialismo",1
31924,"Debate político entre miles de delegados y delegadas. Debate sobre la gestión de la dirección política. Ningún medio habla de ello!!",1
31925,"Prigioni vuelve a casa....",1
31926,"Suárez hoy 4 de 4....el Madrid empata....",1
31927,"Por si os interesa os dejo un enlace al reportaje que hoy publica la revista Época ""Ellas mandan en Madrid"" http://t.co/GRGmuBXR",1
31928,"Llull le mete electricidad al Madrid .....",1
31929,"Según ecartelera/vertele González Sinde gastó 56404e del M.Cultura en un proyector para la Familia Real http://t.co/4vRZ7qVG vía @ecartelera",1
31930,"¿Qué hace Agustín Bravo de comentarista de los carnavaleS? #cosasquenoentiendo",1
31931,"La historia de los vecinos de Lugo que pensaban que iban de excursión y acabaron en el funeral de Fraga es tremenda http://t.co/TxWeshn5",1
31932,"Torres Dulce todavía no ha tomado posesión de la Fiscalía General del Estado,a partir del día 5 veremos cambios profunds.. @mgilguerrero",1
31933,"Quiero verlo en una final de Copa, unos play off por la Liga o una Final Four “@lodares: ¿Ha cambiado tu opinión de Laso o no Pedro?”",1
31934,"¡Ojalá le dejen hacer, ojalá! @Jocoserio",1
31935,"Para decidirme entre Chacón y Rubalcaba, cuál de los dos es del @AthleticClub?",1
31936,"Entrevista de calidad  Ministro García Margallo @el_país hoy",1
31937,"""Se trata de un libro sobre mi cuerpo, sobre los placeres y los dolores q 1 siente viviendo dentro de él"". Paul Auster http://t.co/OGGAjTR4",1
31938,"Otra de superLlull que sentencia el partido. Es uno de los bases con más potencia física que recuerdo.",1
31939,"Primarias 1998 Almunia-Borrell. Secretaria general 2000, Bono-ZP. En elecciones del PSOE suele perder aquel al que El País apoya.",1
31940,"Terminó el basket. 84-73 para el Madrid. Ahora a preparar #losdesayunosdetve . Mañana el presidente de la Xunta Núñez Feijóo.",1
31941,"La democracia interna d un partido nunca ha de verse como debilidad. Los votos deciden y su veredicto dará cohesión y fortaleza al PSOE",1
31942,"Espero que se recupere, es un tipo con carácter “@miguelangelguru: Manel Comas ha emitido un comunicado anunciando que tiene cáncer...”",1
31943,"Y aquí con el oscarizado Adrien Brody http://t.co/DoC7hnNY",1
31944,"Aunque para grandes este!Maestro Landa... http://t.co/25NjdSdL",1
31945,"Amen RT @josemariamarco1: ""La estafa"" y los inconvenientes del ultraintervencionismo estatal: http://t.co/sXlGE4kz",1
31946,"177.336 empresas cerradas en 4 años. En el PSOE todos ganadores. La lucha d un padre coraje. El excéntrico dueño de Megaupload. Os esperamos",1
31947,"Anuncio a los interesados que Gallardón  es ministro de Justicia, pero todavía no es presidente del gobierno.",1
31948,"Lo de Rubalcaba y Chacón puede acabar como lo de Mourinho y Ramos... al amanacer: espalda con espalda y con dos pistolas cargadas.",1
31949,"Quiero un partido fuerte en España, un partido federal, no una federación de partidos, por eso apoyo a @_Rubalcaba_.",1
31950,"Ya sé que esto no es San Mamés pero no se porque se extrañan tanto en la tribuna del Bernabeu al verme con smoking.",1
31951,"""Quizá noten que somos de Bilbao"" me dice Juan Carlos. Y va con una enorme bufanda rojiblanca.",1
31952,"El equipo d #elcambioandaluz @javierarenas_pp @antoniosanz @RosarioSotoRico @esperanzaona @nietoppcordoba @zoidoalcalde http://t.co/iYxF3Q7f",1
31953,"Han vuelto a repetir la pieza del suicidio en el Telediario, 2'36"" ha durado. ¡Y en domingo por la noche!, ¡la alegria de la huerta!",1
31954,"Los protagonistas de #elcambioandaluz @javierarenas_pp @antoniosanz http://t.co/BEiXdBMo",1
31955,"RT @Afatel_Extremad: @AlejandroSanz Orientamos a los padres de niños con  trastorno específico (cont) http://t.co/7JiXAzgu",1
31956,"Hannah Arendt:""Describir los campos de concentración sin ira no es ser objetivo,sino indultarlos"" Aplicable a los relatos sobre los etarras",1
31957,"De donde sois? RT @iBananaShop: @AlejandroSanz alejandroo nos haces RT para q nos sigan?!cambiamos (cont) http://t.co/L27rVuj3",1
31958,"@Fgarea @@sgueina @@PalomaCervilla yo puedo escribir un libro sobre el mutismo de Chacón, e incluso una tesis",1
31959,"Habeis visto el XLsemanal?",1
31960,"Aplauso al Real Madrid. Ya vendrán otros al @AthleticClub",1
31961,"hahahshahshshaha “@DavidJimenezTW: Croacia pide entrar en la UE. Los otros 27 piden salir en su lugar.”",1
31962,"Diez alternativas a los medios tradicionales http://t.co/WnwVAfEK @cuartopoder y @periodismohumano #medios #periodismo",1
31963,"Perdonad, me equivoqué, me refería a @phumano",1
31964,"Y perpleja ante la info anti taurina en Colombia (1.30) de repor frente a 30sg dedicados a Portugal y su defensa de los toros. TVE imparcial",1
31965,"I liked a @YouTube video http://t.co/rlq0muDz Cristóbal Montoro:  Clarificaremos las responsabilid",1
31966,"RT @Fans_Sanz: ""El día que Alejandro nos lió""  Entrevista Revista XL Semanal a (cont) http://t.co/fBq1ufPR",1
31967,"Una aplicación que te recuerda vía Twitter las tareas pendientes http://t.co/ouVAyvDa #herramientas #redessociales",1
31968,"I liked a @YouTube video from @europapress_es http://t.co/cTxAd7zo Arenas: Andalucía necesita una política alter",1
31969,"Aquí os dejo la portada de hoy, lunes 23 de enero. Saludos a todos. http://t.co/iBLmHM9e",1
31970,"Si? Me pusieron dos años mas? Bueno, no pasa nada. Ya me desquitarè en la prox. Entreviista. RT (cont) http://t.co/clnSrYEY",1
31971,"#Andalucia necesita una política alternativa @javierarenas_pp  #elcambioandaluz http://t.co/jRwva6wT",1
31972,"I liked a @YouTube video http://t.co/qz0RLyCq Javier Arenas: ""Apoyamos las leyes que signifiquen e",1
31973,"Estoy de acuerdo con Alejo en @LUdeFilipinas . Tiene toda luz razón !!! Alejo! Alejo! Alejo!",1
31974,"Jamas ;) RT @asanzvenezuela: @AlejandroSanz no olvides que te amamos en tu bellezuela!!!",1
31975,"Alejo esta soberbio en @LUdeFilipinas explicación sobre lo q pasa en Hungría. Muy clarificador.",1
31976,"Para quienes estén al tanto del asunto (tema local NAV), pongo el fragmento de texto del email al que hice referencia. http://t.co/Ahf2FPvr",1
31977,"Podio mundial de búsquedas de #Megaupload 1: Valencia. 2 Madrid. 3 Barcelona http://t.co/L5dHpzfv",1
31978,"Hola @moisestve tiempo ha... Cómo va todo?",1
31979,"Y me dice Juan Carlos, con su enorme bufanda del Athletic: ""Tú disimula"".",1
31980,"Y un ¡viva! para @RaquelMartos y @BeatrizCorredor, que las quiero, sorpresa, mucho más.",1
31981,"Hollande quiere subir los impuestos a rentas de + de 150.000 € al 45%. Aquí el tipo máximo es del 52%. Nuestra derecha es más ""progresista"".",1
31982,"En unos minutos en Orbyt: recorte de sueldo a banqueros con ayudas públicas.",1
31983,"Portada de 'Público', lunes. Unos cien 'no alineados' decidirán el líder del PSOE; Gingrich reanima a los ultras. http://t.co/7xyXwRDa",1
31984,"Os dejo mi última entrada del blog sobre el futuro afgano. http://t.co/tj1M3A3N",1
31985,"http://t.co/A2oqYJtw a la gira mexicana, se le añade una fecha mas, será en Veracruz el 21 de marzo @clubdbmexico @BisbalSTMexico",1
31986,"Tuiteando por primera vez a más de 10.000 metros de altitud: http://t.co/tSdLdnxr",1
31987,"Buenos días a todos! Así amanece Madrid: http://t.co/xKKXUQ4e",1
31988,"Seguimos con ambiente anticiclónico. Pronostico para hoy (Aemet) http://t.co/5tYCFWoo",1
31989,"Camino de la tertulia de @cmsaleelsol en @ABCPuntoRadio.",1
31990,"Voy a ver en el plató de @EspejoPublico a la súpertwittera @ccifuentes que, además, es flamante delegada del Gobierno en Madrid.",1
31991,"RT @WestWoodEntt: #Brava de @paurubio se posiciona dentro de los primeros lugares de popularidad ... http://t.co/20KcIGaV",1
31992,"Bdías. Me preocupa que Montoro pida árnica a la UE para reducir menos el deficit como propone Rubal ¿No había que subir el IRPF para eso?",1
31993,"Redes sociales: una manera de acercarse a gente que no conoces y está lejos, a la vez q te alejas de los q conoces y están a tu lado. Cosas.",1
31994,"Empezamos el día con Montoro animando a los tiburones de los mercados y las agencias de calificación, con la sangre de la ruina de España",1
31995,"Los ministros d finanzas francés,alemán y los gobernadores d los 2 bancos centrales se reúnen-París-para buscar altarnativas a la tasa Tobin",1
31996,"Portada El País http://t.co/u9Wfgg05 ...",1
31997,"Portada ABC http://t.co/oGhn8e0x ...",1
31998,"Portada El Mundo http://t.co/XXd1ZrF4 ...",1
31999,"Portada La Vanguardia http://t.co/5ZdoCUkD ...",1
32000,"Portada El Periódico http://t.co/dRzlbjbg ...",1
32001,"Portada 20 Minutos - Murcia http://t.co/jXCUIS91 ...",1
32002,"Portada Marca http://t.co/yI3UnIr9 ...",1
32003,"Portada As http://t.co/rrj6rNwv ...",1
32004,"Si para los chinos vivimos en el año 4710 y para nosotros en 2012, son ellos el doble de antiguos que nosotros? O el tiempo es relativo?",1
32005,"Buenos dias! : Papelón | Intereconomía | 694978 http://t.co/ut0hS6s0 via @intereconomia",1
32006,"Buenos días a todos!",1
32007,"Buenos días",1
32008,"La dirección bicéfala del fabricante de Blackberry cede el testigo por las pérdidas http://t.co/JmoU41j0 via @elmundoes",1
32009,"En los estudios de #Antena3 TV. En un rato, entrevista con Susana Griso en ""Espejo Público""",1
32010,"A punto de arrancar #losdesayunosdetve con @anapastor_tve, Marisa Cruz y @radiocable. Entrevista a Núñez Feijóo.",1
32011,"La Alcazaba, Gibralfaro y La Malagueta, los monumentos más valorados http://t.co/ISNdyuGM via @elmundoes @malaga",1
32012,"Hoy, en EM, ""El gobierno recortará los sueldos en los bancos que tengan ayudas públicas"". http://t.co/ql0gBz5E",1
32013,"Pepiño Blanco quería privatizar... Y mirad lo que dice Ana Pastor  http://t.co/ndtur2XH",1
32014,"Sobre #ArtNatura @malaga  http://t.co/2i5ZQIYi",1
32015,"La Alcazaba es el monumento mas valorado @malaga  http://t.co/y2ktZ3Wi",1
32016,"Hoy se sienta con nosotros en #losdesayunosdetve el presidente de la Xunta, Alberto Núñez Feijóo.",1
32017,"BDias. Hoy Comite Ejecutivo Nacional. Reunion Comision Organizadora 17congresoPP. Y a las 20h funeral por M. Fraga. Dia intenso.",1
32018,"En @radionacional: ""Si no tuviera un proyecto para mi Partido no me presentaría""",1
32019,"""las estructuras del PSOE no están a la altura de los tiempos. Hay q hacer un cambio profundo"". (Alfredo en RNE)",1
32020,"""Me fastidia mucho que todo se centre entre Carmen-Alfredo y no se tenga en cuenta el trabajo de miles de militantes, que es lo importante""",1
32021,"Gana el PSOE http://t.co/YL5kBl4n via @el_plural",1
32022,"""De este congreso no vamos a salir igual, tenemos que salir más de izquierdas, más claros, #másSOCIALISMO""",1
32023,"""¿Quién califica a las agencias de calificación? Me alegra que Standard&poor's rebaje la calificación de la deuda y no haya pasado nada""",1
32024,"""La derecha no tiene plan para salir de la crisis. El plan que tenía Rajoy en el debate #20N se acababa en la Moncloa.""",1
32025,"@_Rubalcaba_ ""en los grandes temas, el PSOE, debe hablar con una sola y potente voz"" #cambioyunidad",1
32026,"""No se a que esperan a aplicar la Tasa Tobin""",1
32027,"Rbcb presentado en @radionacional con la canción ""I don't want talk about it"" de Rod Stewart http://t.co/yQyrKzOa",1
32028,"Bdías! El @PPopular no debe tirar piedras contra el estado anímico d los españoles. Mi columna hoy en @Semanaldigital http://t.co/BHwtD6Cz",1
32029,"Buenos días.Empezamos las jornadas parlamentarias con motivo del reinicio del periodo de las sesiones de la Cámara Autonómica.",1
32030,"Andalucía no es patrimonio de nadie http://t.co/t8HQme5g",1
32031,"Andalucía no es patrimonio de nadie « el Blog de Mariví Romero http://t.co/kxyOnQBC #elcambioandaluz",1
32032,"#Andalucia no es patrimonio de nadie http://t.co/2JrP7jWi",1
32033,"En el blog: Ocho argumentos sobre Megaupload http://t.co/CHtOjcXM",1
32034,"Mesa de contratación (@ Ayuntamiento de Málaga w/ @jesussanchez__ @jesusespino) http://t.co/NQOwQfhT",1
32035,"Temporalmente transferido para echar una mano a @mrgifted @javiergomez_6 @apcf1 y resto del comando #BarbaPasta. Golosos docus entre manos.",1
32036,"#Andalucia no es patrimonio de nadie http://t.co/t8HQme5g C/c @PepeGrinan @RecioManolo @psoeandalucia",1
32037,"Hoy m acompañarán en @DHAM_13tv @Amartinbeaumont , Raimundo Castro, Montserrat Suárez , Guadalupe Bragado, @noeliamtnez y @nereaalzola  00h!",1
32038,"Comité Ejecutivo Nacional (@ Sede Nacional del Partido Popular) http://t.co/tI4fqjPm",1
32039,"Los socialistas andaluces, instalados en la componenda y el fulanismo http://t.co/Vv86GbMM #elcambioandaluz YA",1
32040,"A las 12 rueda de prensa de @rosariosotorico que puedes seguir en directo en http://t.co/ma8E6v5b #elcambioandaluz",1
32041,"¿Os acordáis? http://t.co/IC9Nps8g",1
32042,"Fraga siempre tomaba la palabra cuando había comité ejecutivo nacional del PP. En el de hoy cospedal ha empezado con un recuerdo a él",1
32043,"Sobre la componenta y el fulanismo del socialismo andaluz http://t.co/wMYYjsPl #elcambioandaluz",1
32044,"Le he pedido que nos ayude en el plan de violencia de género y que formemos a jóvenes preparados para oficios con demanda #sevillahoy",1
32045,"Le he pedido a @PepeGrinan que continúe con las obligaciones contraídas en el ERE de 2007 #sevillahoy",1
32046,"En resumen, he hablado con @PepeGrinan de políticas sociales, rehabilitación de barrios, empleo, Mercasevilla y torre Pelli #sevillahoy",1
32047,"Las mismas reivindicaciones que le he hecho hoy a @PepeGrinan se las haré al futuro pte. de la Junta, sea del partido que sea #sevillahoy",1
32048,"Estoy convencido de que nadie va a poner en riesgo la declaración de patrimonio de la humanidad de la zona monumental de #sevillahoy",1
32049,"Es mi mayor miedo..@DIEGVS:¿cree que hacemos todo por nuestros hijos? Espero que le guste. Un saludo!  http://t.co/AV2KrAqw”",1
32050,"La ciudad de la justicia necesita menos fotos y declaraciones y más compromiso financiero de la Junta #sevillahoy",1
32051,"Rajoy preside hoy su primer Comité Ejecutivo del PP desde ue es presidente del Gobierno. esperando la rueda de prensa en la sede de Madrid",1
32052,"Para los que hacían uso Legal de #megaupload  http://t.co/oU4R58gF”",1
32053,"Comité Ejecutivo Nacional. http://t.co/fJ71x9dY",1
32054,"http://t.co/q9ZHBMKS : ¿El fondo de reptiles? http://t.co/mqqFVGtB",1
32055,"Sobre #ArtNatura http://t.co/fBCst1vG @malaga",1
32056,"Esta mañana le he plantado un par de besos de afecto a Mar Blanco, en el 17 aniversario del asesinato de su hermano. #porladerrotadeeta",1
32057,"Termina el Comité ejecutivo PP. Reformas pendientes, situación economica y congreso. Principales asuntos abordados.",1
32058,"En la reunión con @PepeGrinan #sevillahoy http://t.co/yptVVPcW",1
32059,"En la reunión del Comité Ejecutivo Nacional del @PPopular http://t.co/opln9JoH",1
32060,"Por el buen camino... RT: “@publico_es: Grecia publica la ""lista de la vergüenza"" de sus evasores fiscales http://t.co/80tJMPgj”",1
32061,"me parto la cara por @aarbeloa17 un tremendo profesional. con @ikercasillasf, @sergioramos y @xabialonso, esencia madridista.TITULAR siempre",1
32062,"tengo que rectificar un dato. me parto la cara por @aarbeloa17 tremendo profesional con iker, @sergioramos y @xabialonso, esencia madridista",1
32063,"Por si quedaban dudas... Rajoy ha aprovechado el comité ejecutivo nacional para anunciar su candidatura a la reelección como líder del PP",1
32064,"Recorte importante al mundo de la discapacidad. http://t.co/tAR9vUjS vía @GFVara",1
32065,"Entre Miguel Ángel Silvestre y Leonor Watling hay química http://t.co/wEWGp7VB",1
32066,"Asi es RT @PPMalaga: El PSOE olvida una vez más a #malaga http://t.co/ka4RQD2z #elcambioandaluz",1
32067,"Lo suscribo RT @aprensamadrid Declaración de la Asociación de la Prensa de Madrid por un trabajo digno #gratisnotrabajo http://t.co/ys1j6zjU",1
32068,"Eso es RT @el_pais: Ana Pastor cancela definitivamente la privatización de Barajas y El Prat http://t.co/KWZyuAPa @elpais_economia",1
32069,"Nueva señal de inquietud en el PP. Aguirre pide a Rajoy más ajustes en Sanidad, Educación y Justicia http://t.co/bE3RhGoO",1
